Date,Source,Headline,Lead Paragraph,URL,Headline Sentiment,Headline Sadness,Headline Joy,Headline Fear,Headline Disgust,Headline Anger,Lead Paragraph Sentiment,Lead Paragraph Sadness,Lead Paragraph Joy,Lead Paragraph Fear,Lead Paragraph Disgust,Lead Paragraph Anger
2020-12-19,The New York Times,What Biden’s Team Tells Us,"Hi. Welcome to On Politics, your wrap-up of the week in national politics. I’m Lisa Lerer, your host.",https://www.nytimes.com/2020/12/19/us/politics/biden-cabinet-picks.html,0.0,0.054233,0.127731,0.026256,0.017267,0.11703,0.688552,0.281576,0.399762,0.004062,0.316514,0.040242
2020-12-19,The New York Times,‘R’ is for Rohingya: Sesame Street Creates New Muppets for Refugees,BANGKOK — Six-year-old twins Noor and Aziz live in the largest refugee camp in the world. They are Rohingya Muslims who escaped ethnic cleansing in their native Myanmar for refuge in neighboring Bangladesh. They are also Muppets.,https://www.nytimes.com/2020/12/19/world/asia/sesame-street-rohingya-muppets.html,0.0,0.237901,0.592149,0.090556,0.095581,0.043681,0.0,0.288755,0.428173,0.083986,0.204259,0.136723
2020-12-19,The New York Times,Coronavirus cases in Syria go uncounted amid shortages of critical supplies and medical personnel.,"Syrians living in bomb-scarred cities have long had to deal with a kneecapped health system that can barely handle the basic needs of the country’s exhausted population. Now, like the rest of the world, Syrians are facing the coronavirus. And detected cases are skyrocketing.",https://www.nytimes.com/2020/12/19/world/covid-syria-surge-warning.html,-0.64304,0.234838,0.088268,0.061776,0.11237,0.094198,-0.788886,0.648052,0.076863,0.229037,0.049886,0.09076
2020-12-19,The New York Times,"Congress, grasping for a stimulus deal, resolves a dispute over the Federal Reserve’s power.","Senators broke through an impasse late Saturday night over a Republican effort to curtail the powers of the Federal Reserve, clearing away what had been seen as the final hurdle to a deal on a $900 billion stimulus compromise as lawmakers raced against a Sunday-night deadline to avoid a government shutdown. ",https://www.nytimes.com/2020/12/19/world/stimulus-deal-congress.html,0.0,0.222095,0.048945,0.038515,0.062974,0.560552,-0.965467,0.589731,0.116308,0.18345,0.224667,0.143614
2020-12-19,The New York Times,"Emmanuel Macron’s condition is stable ‘compared to Friday,’ according to his doctor.","As President Emmanuel Macron of France entered his third day in isolation after being infected with the coronavirus, his doctor said on Saturday that he was in “stable health condition compared to Friday.”",https://www.nytimes.com/2020/12/19/world/emmanuel-macron-covid-stable.html,0.0,0.062751,0.471177,0.055664,0.042226,0.065416,0.38918,0.180683,0.658934,0.03655,0.0766,0.063052
2020-12-19,The New York Times,Can a Televised Vaccination Undo Months of Skepticism?,"It was the kind of live television event that the reality show star president has often staged himself. Vice President Mike Pence stepped in front of a bank of cameras on the White House campus on Friday to receive the new coronavirus vaccine, hailing it as “safe and effective” no fewer than eight times. He urged people to wear masks, wash their hands and do whatever they can to help defeat a disease that has killed more than 300,000 Americans.",https://www.nytimes.com/2020/12/18/us/politics/pence-coronavirus-vaccine.html,0.0,0.250303,0.194078,0.07466,0.115418,0.150539,-0.559028,0.207316,0.498485,0.130012,0.151664,0.127642
2020-12-19,The New York Times,Thousands of internal documents reveal how China censored its internet in the early days of the pandemic.,"In the early hours of Feb. 7, China’s powerful internet censors experienced an unfamiliar and deeply unsettling sensation. They felt they were losing control.",https://www.nytimes.com/2020/12/19/world/thousands-of-internal-documents-reveal-how-china-censored-its-internet-in-the-early-days-of-the-pandemic.html,-0.86288,0.354616,0.322707,0.313973,0.027766,0.097565,0.498841,0.545836,0.096404,0.170592,0.050275,0.375672
2020-12-19,The New York Times,"With Trump Fading, Ukraine’s President Looks to a Reset With the U.S.","MOSCOW — Finally free of the shadow of President Trump, the president of Ukraine, Volodymyr Zelensky, is looking to put relations with the United States back on a sound footing with the incoming administration of President-elect Joseph R. Biden Jr.",https://www.nytimes.com/2020/12/19/world/europe/trump-zelensky-biden-ukraine.html,0.0,0.471695,0.082149,0.030696,0.03421,0.325842,0.637048,0.03904,0.339311,0.042736,0.175859,0.283081
2020-12-19,The New York Times,Epstein Associate Is Charged With Rape of Minors in France,"PARIS — A former French modeling agent who was a close associate of the disgraced financier Jeffrey Epstein has been charged with rape of minors over the age of 15 and sexual harassment, the Paris prosecutor said on Saturday.",https://www.nytimes.com/2020/12/19/world/europe/france-epstein-brunel.html,-0.773799,0.099415,0.00944,0.057935,0.799987,0.264972,-0.916748,0.22367,0.06292,0.050338,0.689722,0.22939
2020-12-20,The New York Times,"The Antitrust Case Against Big Tech, Shaped by Tech Industry Exiles","OAKLAND, Calif. — Three years ago, before she became an antitrust scholar whose work laid the blueprint for a new wave of monopoly lawsuits against Big Tech, Dina Srinivasan was a digital advertising executive bored with her job and worried about the bleak outlook for the industry.",https://www.nytimes.com/2020/12/20/technology/antitrust-case-google-facebook.html,0.0,0.082387,0.208586,0.023737,0.026539,0.116179,-0.819472,0.459608,0.095356,0.523006,0.012538,0.078783
2020-12-20,The New York Times,A Company Made P.P.E. for the World. Now Its Workers Have the Virus.,"BANGKOK — Day after day, as the pandemic gathered force, Yam Narayan Chaudhary stood sentry for 13.5-hour shifts at Top Glove, the Malaysian company that is the world’s largest disposable glove maker. Thousands of foreign workers, many from Nepal like Mr. Chaudhary, lined up as he checked their temperatures and waved them through to the factory.",https://www.nytimes.com/2020/12/20/world/asia/top-glove-ppe-covid-malaysia-workers.html,0.0,0.311817,0.286732,0.075811,0.139125,0.201795,0.0,0.277126,0.295325,0.074966,0.158605,0.263821
2020-12-20,The New York Times,"A Conservative Justice in Wisconsin Says He Followed the Law, Not the Politics",Justice Brian Hagedorn of the Wisconsin Supreme Court is a veteran of the last decade’s fiercest partisan wars.,https://www.nytimes.com/2020/12/20/us/politics/wisconsin-justice-brian-hagedorn.html,0.0,0.55914,0.115025,0.134441,0.199172,0.214472,-0.521503,0.724091,0.084947,0.08554,0.198673,0.106388
2020-12-20,The New York Times,New York City vaccinated six million people in less than a month. In 1947.,"In April 1947, New York City’s health commissioner, Israel Weinstein, had been on the job 10 months. He was a child on the Lower East Side when a smallpox outbreak brought the city to its knees in the early 1900s, killing 720 New Yorkers in a two-year period.",https://www.nytimes.com/2020/12/20/world/new-york-city-vaccinated-six-million-people-in-less-than-a-month-in-1947.html,-0.819345,0.551544,0.237922,0.175884,0.064579,0.083581,0.0,0.369559,0.302091,0.182317,0.273611,0.057115
2020-12-20,The New York Times,Ad Spending Soars in Georgia Races With Stakes Far Beyond Georgia,"The message from President-elect Joseph R. Biden Jr. that streamed across television screens in Georgia on Friday was simple, direct and dire: “Let me be clear: I need Raphael Warnock and Jon Ossoff in the United States Senate.”",https://www.nytimes.com/2020/12/20/us/politics/georgia-senate-runoffs-ads.html,0.667788,0.06864,0.193676,0.078047,0.34821,0.183413,0.493074,0.088835,0.360525,0.051064,0.015996,0.095108
2020-12-20,The New York Times,"A President Who Can’t Put Aside Grudges, Even for Good News","It was among the most consequential weeks of President Trump’s tenure: Across the country, health care workers began receiving a lifesaving coronavirus vaccine. On Capitol Hill, lawmakers closed in on a deal for economic relief aimed at averting a deeper recession. And on Friday, federal regulators authorized a second vaccine.",https://www.nytimes.com/2020/12/20/us/politics/trump-republican-party-future.html,0.571016,0.085929,0.708165,0.037026,0.120929,0.069579,-0.48888,0.210738,0.475477,0.086962,0.008789,0.072762
2020-12-20,The New York Times,"A Minnesota state senator, one of several who contracted the coronavirus after local Republican meetings, has died.","A Republican state senator from Minnesota who tested positive for the coronavirus last month has died, his wife said in a written statement.",https://www.nytimes.com/2020/12/19/world/a-minnesota-state-senator-one-of-several-who-contracted-the-coronavirus-after-local-republican-meetings-has-died.html,-0.695349,0.759522,0.020027,0.052386,0.238763,0.153265,-0.821303,0.598385,0.160319,0.011939,0.304276,0.099143
2020-12-20,The New York Times,Netanyahu becomes the first Israeli to be inoculated against Covid-19.,"Arriving at the hospital wearing a short-sleeved polo shirt under his jacket, Prime Minister Benjamin Netanyahu became the first Israeli to be inoculated against Covid-19 on Saturday night, saying he wanted to set an example and encourage all Israelis to get the vaccine.",https://www.nytimes.com/2020/12/19/world/netanyahu-becomes-the-first-israeli-to-be-inoculated-against-covid-19.html,0.0,0.266467,0.388488,0.109416,0.09155,0.103897,0.700265,0.281175,0.402485,0.084685,0.128851,0.060489
2020-12-20,The New York Times,"‘Covid Can’t Compete.’ In a Place Mired in War, the Virus Is an Afterthought.","KABUL, Afghanistan — For Mohammad Wakil, 23, social distancing is an abstract concept. Every working day, he shakes hands with scores of customers at the teeming bazaar where he sells secondhand shoes. He handles filthy Afghan bank notes. He disdains hand sanitizer. A mask? Forget about it.",https://www.nytimes.com/2020/12/20/world/asia/covid-afghanistan-coronavirus.html,-0.866261,0.116742,0.366523,0.163164,0.179324,0.277601,-0.335582,0.668722,0.555475,0.438395,0.478362,0.078365
2020-12-20,The New York Times,"As vaccines arrive, the virus continues to ravage the U.S. and Europe.","As the coronavirus continues its surge across the United States and Europe, where vaccinations recently began, total infections around the world have now topped 75 million.",https://www.nytimes.com/2020/12/19/world/as-vaccines-arrive-the-virus-continues-to-ravage-the-us-and-europe.html,0.0,0.31709,0.09131,0.111602,0.211747,0.087143,-0.716194,0.333852,0.461721,0.133866,0.098326,0.064829
2020-12-20,The New York Times,Nepal Falls Into Political Turmoil. China and India Are Watching.,"KATHMANDU, Nepal — Nepal’s top leader dissolved Parliament on Sunday amid infighting among members of the governing party, throwing into doubt the political future of a strategically important Himalayan country where China and India have long jockeyed for influence.",https://www.nytimes.com/2020/12/20/world/asia/nepal-parliament.html,-0.582891,0.538372,0.150848,0.216322,0.098954,0.136964,0.0,0.165937,0.617051,0.120833,0.035306,0.084273
2020-12-20,The New York Times,"Giving Billions Fast, MacKenzie Scott Upends Philanthropy","On a Monday evening in November, Dorri McWhorter, the chief executive of the Y.W.C.A. Metropolitan Chicago, got a phone call from a representative of the billionaire philanthropist MacKenzie Scott. The news was almost too good to be true: Her group would be receiving a $9 million gift.",https://www.nytimes.com/2020/12/20/business/mackenzie-scott-philanthropy.html,0.0,0.457981,0.410239,0.105726,0.02413,0.050253,0.681974,0.26295,0.503481,0.119463,0.097614,0.06036
2020-12-20,The New York Times,The official leading Operation Warp Speed pins the blame for vaccine shortfalls on an administrative error.,"After days of confusion about the uneven pace of vaccine distribution in the United States, a top official involved in the effort said on Sunday said that an administrative snafu was responsible for states being unable to order the number of doses promised to them for the coming week.",https://www.nytimes.com/2020/12/20/world/the-official-leading-operation-warp-speed-pins-the-blame-for-vaccine-shortfalls-on-an-administrative-error.html,-0.738339,0.256628,0.009881,0.133695,0.256142,0.340758,-0.865557,0.434082,0.176487,0.070514,0.22853,0.215562
2020-12-20,The New York Times,"Brinkmanship or Bluster? On Brexit and Pandemic, Boris Johnson Leaves It Late",LONDON — Prime Minister Boris Johnson’s 11th-hour reversal on a Christmas lockdown on Saturday so rattled Britain that it managed to overshadow the other down-to-the-wire drama he was staging: the trade negotiations in Brussels between his country and the European Union.,https://www.nytimes.com/2020/12/20/world/europe/brexit-talks-coronavirus.html,-0.874735,0.302493,0.076659,0.176262,0.111523,0.200958,0.598403,0.174018,0.645104,0.058556,0.040198,0.075331
2020-12-20,The New York Times,Apple closes all California stores as virus cases spike.,"Apple is shuttering all 53 of its stores in California, as well as more than a dozen stores across Tennessee, Brazil, Mexico and the United Kingdom, because of a surge of coronavirus cases in those places, the company said.",https://www.nytimes.com/2020/12/19/business/apple-closes-all-california-stores-as-virus-cases-spike.html,0.0,0.249372,0.054723,0.080012,0.069374,0.085945,0.0,0.236325,0.163953,0.085317,0.026595,0.107208
2020-12-20,The New York Times,"‘I Miss Home’: In Tigray Conflict, Displaced Children Suffer","UM RAKUBA, Sudan — The Um Rakuba refugee camp is filling again, stifling in the afternoon sun in eastern Sudan, and there are children everywhere.",https://www.nytimes.com/2020/12/20/world/africa/tigray-ethiopia-sudan-refugees.html,-0.969175,0.828283,0.01158,0.238814,0.029562,0.096115,-0.830905,0.234614,0.427908,0.089884,0.249984,0.051499
2020-12-20,The New York Times,Countries begin barring travelers from the U.K. over concerns of a new coronavirus variant.,"Countries across Europe and beyond began closing their borders to travelers from the United Kingdom on Sunday, and the European Union set up a crisis management meeting, a day after Britain’s prime minister, Boris Johnson, ordered a wholesale lockdown on London and surrounding areas, citing concerns of a new fast-spreading variant of the coronavirus.",https://www.nytimes.com/2020/12/20/world/UK-travelers-barred-over-new-virus-variant.html,0.0,0.183716,0.435321,0.23848,0.033133,0.0652,-0.425282,0.239703,0.502851,0.255182,0.023883,0.029664
2020-12-21,The New York Times,A former big tech insider is helping with antitrust cases against the companies.,A former tech industry insider is now playing a key role in the wave of antitrust lawsuits against the giant tech companies.,https://www.nytimes.com/2020/12/21/business/a-former-big-tech-insider-is-helping-with-antitrust-cases-against-the-companies.html,0.0,0.231818,0.145889,0.050141,0.042349,0.045509,0.221401,0.326253,0.207945,0.026615,0.008985,0.073976
2020-12-21,The New York Times,"For U.K., an Early Taste of Brexit as Borders Are Sealed","LONDON — Christmas plans were canceled. Many flights off the island were stopped. And lawmakers called for cultivating new plots of land to shore up the nation’s food supply, conjuring images of plates full of root vegetables.",https://www.nytimes.com/2020/12/21/world/europe/brexit-covid-uk.html,0.0,0.153237,0.394781,0.152309,0.287867,0.090552,0.602284,0.424978,0.293244,0.094355,0.211853,0.182863
2020-12-21,The New York Times,It’s Finally Here. But Is It Enough?,"Lawmakers finally struck a $900 billion stimulus compromise yesterday, after months of warnings from economists, corporate leaders and the Fed that the U.S. economy needed additional help. The questions now are whether it’s enough, and who will benefit the most.",https://www.nytimes.com/2020/12/21/business/dealbook/congress-stimulus-deal.html,0.782262,0.024008,0.812988,0.015189,0.005207,0.164447,0.638443,0.146946,0.54749,0.300996,0.014777,0.046173
2020-12-21,The New York Times,"Kelly Loeffler, a Wall Street Senator With a Hardscrabble Pitch","In the year since Kelly Loeffler was appointed to the Senate, the largely unknown financial executive has crafted a narrative of her life and built a campaign around it.",https://www.nytimes.com/2020/12/21/us/politics/kelly-loeffler-georgia-senate.html,0.0,0.067864,0.246229,0.285564,0.23474,0.18013,0.614061,0.228192,0.442759,0.067278,0.210573,0.051874
2020-12-21,The New York Times,Relief Deal Would Give Small Businesses a Shot at a Second Loan,"Federal lawmakers have agreed to revive the signature small-business relief effort established last spring, committing $285 billion for additional loans under the Paycheck Protection Program and allowing particularly hard-hit companies to get a second loan.",https://www.nytimes.com/2020/12/21/business/stimulus-paycheck-protection-program.html,0.0,0.082346,0.165585,0.043721,0.051417,0.141393,0.633018,0.505135,0.139289,0.122893,0.042151,0.089956
2020-12-21,The New York Times,Moratorium on evictions and foreclosures for F.H.A. loans is extended.,"The Department of Housing and Urban Development has extend a moratorium on evictions and foreclosures on home mortgages its insures against default, protecting many first-time home buyers.",https://www.nytimes.com/2020/12/21/business/fha-loan-eviction-foreclosure-moratorium.html,-0.891686,0.088994,0.042078,0.04301,0.071852,0.043983,-0.794085,0.208425,0.317449,0.035828,0.10642,0.02755
2020-12-21,The New York Times,She Called Police Over a Neo-Nazi Threat. But the Neo-Nazis Were Inside the Police.,"FRANKFURT — Traveling for work and far from home, Seda Basay-Yildiz received a chilling fax at her hotel: “You filthy Turkish sow,” it read. “We will slaughter your daughter.”",https://www.nytimes.com/2020/12/21/world/europe/germany-far-right-neo-nazis-police.html,0.0,0.167811,0.003532,0.530644,0.40309,0.285047,0.390444,0.043336,0.216613,0.020147,0.645086,0.180734
2020-12-21,The New York Times,"Who Takes the Eurostar? Almost No One, as the Pandemic Fuels a Rail Crisis","PARIS — Earlier this month, David-Alexander Leduc rolled his suitcase down a nearly empty platform at the Gare du Nord train station and scanned his ticket at the turnstile to board the sole Eurostar leaving that day for London.",https://www.nytimes.com/2020/12/21/business/eurostar-pandemic-train-europe.html,-0.88355,0.106471,0.031637,0.488305,0.156907,0.227768,0.0,0.640994,0.140078,0.057138,0.118281,0.086082
2020-12-21,The New York Times,Biden receives the coronavirus vaccine.,"President-elect Joseph R. Biden Jr. received the coronavirus vaccine on live television on Monday at Christiana Hospital in Newark, Del., sending a message to Americans across the country that the vaccine is safe to take.",https://www.nytimes.com/2020/12/21/us/biden-coronavirus-vaccine.html,0.0,0.078136,0.16966,0.012088,0.113496,0.036984,0.0,0.054704,0.105816,0.074466,0.133174,0.040821
2020-12-21,The New York Times,Mexico Misled Citizens About the Severity of Coronavirus in its Capital,"MEXICO CITY — In early December, the pandemic was roaring back in Mexico City: After declining over the summer, the coronavirus was spreading rapidly, hospitalizations were spiking and ventilators were running low.",https://www.nytimes.com/2020/12/21/world/americas/mexico-city-covid.html,-0.756723,0.180818,0.338888,0.043713,0.261836,0.098896,-0.76103,0.305036,0.318922,0.239244,0.054667,0.053416
2020-12-21,The New York Times,Ex-Bloomberg Reporter Who Covered Martin Shkreli Reveals Relationship With Him,"“Your Honor, finding love with Martin was a great joy for me.”",https://www.nytimes.com/2020/12/21/business/media/martin-shkreli-christie-smythe.html,0.0,0.509002,0.200195,0.055069,0.286354,0.079739,0.999324,0.007478,0.959073,0.004067,0.012872,0.007386
2020-12-21,The New York Times,Navalny Says Russian Agent Confessed to Plot to Poison Him,"MOSCOW — Aleksei A. Navalny, the Russian opposition leader recovering from a nerve agent attack, has made a career of needling his country’s sprawling security establishment.",https://www.nytimes.com/2020/12/21/world/europe/russia-navalny-poisoning-putin.html,-0.693195,0.087209,0.091111,0.728918,0.152107,0.176259,-0.584712,0.066,0.021587,0.790155,0.277879,0.1309
2020-12-21,The New York Times,Moderna’s vaccine rolls out in the U.S.,"A week after planes and trucks carried the first Covid-19 vaccine across the United States, inching a weary public toward hope, the second was shipped to sites around the country. The Moderna vaccine, like Pfizer’s, requires two shots, spaced weeks apart. The Food and Drug Administration authorized its emergency use on Friday.",https://www.nytimes.com/2020/12/21/world/modernas-vaccine-rolls-out-in-the-us.html,0.0,0.194054,0.157303,0.08272,0.124475,0.046832,-0.738737,0.451303,0.119539,0.35131,0.280986,0.040361
2020-12-21,The New York Times,German White Supremacist Is Sentenced to Life for Synagogue Attack,"MAGDEBURG, Germany — A white supremacist who live-streamed his efforts to blast his way into a synagogue in Germany last year on the holiest day on the Jewish calendar, failing to cause widespread bloodshed only because he could not breach a heavy wooden door, was sentenced on Monday to life in prison.",https://www.nytimes.com/2020/12/21/world/europe/germany-synagogue-attack.html,0.0,0.132839,0.18361,0.254217,0.397695,0.213892,-0.751636,0.58928,0.27797,0.071759,0.049207,0.153614
2020-12-21,The New York Times,Stocks are roiled as a fast-spreading virus strain in Britain overshadows the stimulus deal.,"Financial markets were jolted on Monday after the emergence of a fast-spreading coronavirus variant led to the suspension of some trade and travel with Britain as well as another lockdown in London, a new threat that overshadowed progress in Washington toward a long-awaited economic aid package.",https://www.nytimes.com/2020/12/21/business/stocks-are-roiled-as-a-fast-spreading-virus-strain-in-britain-overshadows-the-stimulus-deal.html,-0.924094,0.324792,0.138341,0.319876,0.055528,0.046792,-0.800438,0.166762,0.455053,0.317039,0.070344,0.034582
2020-12-21,The New York Times,The ‘Red Slime’ Lawsuit That Could Sink Right-Wing Media,"Antonio Mugica was in Boca Raton when an American presidential election really melted down in 2000, and he watched with shocked fascination as local government officials argued over hanging chads and butterfly ballots.",https://www.nytimes.com/2020/12/20/business/media/smartmatic-lawsuit-fox-news-newsmax-oan.html,0.0,0.217569,0.219958,0.145631,0.34538,0.241412,0.0,0.311141,0.129808,0.094084,0.47451,0.268783
2020-12-21,The New York Times,"Stimulus Deal Provides Economic Relief, for Now",The congressional agreement on a $900 billion dose of aid to fuel the slowing economic recovery has probably spared millions of Americans from a winter of poverty and kept the country from falling back into recession.,https://www.nytimes.com/2020/12/20/business/economy/stimulus-bill-congress.html,0.0,0.030632,0.192917,0.139191,0.018102,0.051889,-0.864604,0.684816,0.044064,0.348866,0.02586,0.07342
2020-12-21,The New York Times,China Long Avoided Discussing Mental Health. The Pandemic Changed That.,"China’s fight against the coronavirus was mostly over, but Zhang Xiaochun, a doctor in Wuhan, was sinking into depression, convinced she had failed as a daughter and mother. She agonized over her decision to keep working even after her father fell critically ill. She worried about her young daughter, whom she had frequently left alone at home.",https://www.nytimes.com/2020/12/21/world/asia/china-covid-mental-health.html,-0.709144,0.394118,0.038712,0.240508,0.134077,0.11433,-0.647394,0.614393,0.005639,0.447169,0.079162,0.204179
2020-12-21,The New York Times,‘The Whole City Was Dark’: China Rations Electricity for Millions,"In the city of Yiwu in eastern China, the authorities turned off streetlights for several days and ordered factories to open only part-time. In coastal Wenzhou, the government ordered some companies not to heat their offices unless temperatures are close to freezing. In southern Hunan Province, workers have reported climbing dozens of flights of stairs after elevators were shut down.",https://www.nytimes.com/2020/12/21/world/asia/china-electricity-coal-shortage.html,0.0,0.357823,0.158935,0.388194,0.167336,0.053012,-0.805042,0.574532,0.018663,0.051304,0.03951,0.38595
2020-12-21,The New York Times,How to Manage Performance Evaluations in the Work-From-Home Era,"A performance review, done well, applauds excellent work, delivers beneficial feedback and inspires a feeling of forward momentum. It’s not easy to pull off in the best of times, and as work-from-home drags on, the task can feel even more challenging.",https://www.nytimes.com/2020/12/21/business/work-performance-evaluations-covid.html,0.0,0.118428,0.401212,0.17673,0.038092,0.032857,0.589112,0.03857,0.908365,0.023423,0.006088,0.008657
2020-12-21,The New York Times,"Millions are traveling in the U.S., despite warnings.",More than a million travelers a day passed through airport security checkpoints on each of the last three days in the United States.,https://www.nytimes.com/2020/12/21/world/millions-are-traveling-in-the-us-despite-warnings.html,0.0,0.45189,0.139471,0.335252,0.123677,0.11367,-0.606697,0.520375,0.212684,0.159063,0.070584,0.09685
2020-12-21,The New York Times,A much-hyped video game has turned into a nightmare for its developer.,"Since the release of the highly anticipated Cyberpunk 2077 video game on Dec. 10, thousands of gamers have created viral videos featuring a multitude of glitches and bugs — many hilarious — that mar the game and render it virtually unplayable for many users.",https://www.nytimes.com/2020/12/21/business/a-much-hyped-video-game-has-turned-into-a-nightmare-for-its-developer.html,-0.770676,0.263282,0.089503,0.377454,0.287305,0.129515,0.309006,0.154393,0.390712,0.05445,0.231882,0.195847
2020-12-21,The New York Times,"After striking a stimulus deal, Congress faces yet another midnight deadline to approve it.","After congressional leaders struck a long-sought agreement on a $900 billion pandemic relief package, lawmakers in both chambers on Monday will race to finalize legislative text and send the measure to President Trump’s desk before government funding lapses.",https://www.nytimes.com/2020/12/21/world/after-striking-a-stimulus-deal-congress-faces-yet-another-midnight-deadline-to-approve-it.html,0.870658,0.283874,0.040189,0.4003,0.163816,0.213111,-0.866901,0.277223,0.214732,0.173212,0.096551,0.129965
2020-12-21,The New York Times,The Stimulus Package: What’s in It for You,Another dose of relief is finally on the way for the millions of Americans facing financial distress because of the coronavirus pandemic.,https://www.nytimes.com/article/stimulus-deal-update.html,0.0,0.290721,0.116224,0.018448,0.069464,0.073488,-0.587978,0.126057,0.552682,0.18904,0.065834,0.01753
2020-12-21,The New York Times,Disney names a new chairman for its movie division.,"Disney on Monday cleared up a lingering question at its movie division: Alan Bergman, 54, was named chairman, succeeding Alan F. Horn, 77, a venerable figure in Hollywood who has led Walt Disney Studios since 2012. Mr. Horn will continue to serve as chief creative officer.",https://www.nytimes.com/2020/12/21/business/disney-chairman-alan-bergman-horn.html,0.490097,0.113981,0.418533,0.063349,0.045334,0.050151,0.571209,0.156217,0.328591,0.06642,0.134904,0.194857
2020-12-21,The New York Times,Governors impose new restrictions on travelers from Britain as holiday travel ratchets up.,"Alarmed by the coronavirus variant spreading in Britain, Gov. Andrew M. Cuomo of New York announced on Monday that British Airways, Virgin Atlantic and Delta Air Lines have agreed to require a negative coronavirus test result from passengers boarding flights from Britain to New York.",https://www.nytimes.com/2020/12/21/world/governors-impose-new-restrictions-on-travelers-from-britain-as-holiday-travel-ratchets-up.html,0.0,0.059567,0.577341,0.038717,0.042822,0.064803,0.0,0.230368,0.497598,0.075963,0.128876,0.06469
2020-12-21,The New York Times,Senate Candidates Duel in Georgia as G.O.P. Voters’ Anger Persists,"MILTON, Ga. — Five Republicans spoke at a rally on Monday in suburban Atlanta, including two state lawmakers, Senators Kelly Loeffler and David Perdue, and Ivanka Trump, the president’s daughter and senior adviser.",https://www.nytimes.com/2020/12/21/us/politics/georgia-senate-race.html,0.0,0.111424,0.055915,0.29855,0.354668,0.334167,0.0,0.253193,0.200527,0.035868,0.265725,0.220987
2020-12-21,The New York Times,Concerns About Coronavirus Variant Cut Off U.K. From Europe,"LONDON — Britain was all but cut off from the rest of Europe on Monday, with flights and trains banned by some 40 countries and freight deliveries halted at French ports, as its neighbors tried desperately to stop a fast-spreading variant of the coronavirus from leaping across the English Channel.",https://www.nytimes.com/2020/12/21/world/europe/coronavirus-variant-uk.html,0.0,0.415509,0.039435,0.2883,0.327946,0.179559,-0.878163,0.816267,0.023444,0.089661,0.114939,0.203596
2020-12-21,The New York Times,A Brazen Police Shooting Caught on Video Sparks Anger in the Philippines,"MANILA — A video of a police officer shooting a woman and her adult son at close range on Sunday has spread rapidly across social media in the Philippines, provoking a wave of outrage directed at the government and a police force that many say acts with impunity.",https://www.nytimes.com/2020/12/21/world/asia/philippines-police-shooting-video.html,-0.802848,0.122224,0.048447,0.229826,0.473919,0.491214,-0.345627,0.356421,0.014478,0.254811,0.347608,0.39717
2020-12-21,The New York Times,"E.U. Approves Pfizer Vaccine, Setting Stage for High-Stakes Rollout","BRUSSELS — From Stockholm to Athens and from Lisbon to Warsaw, European Union governments are gearing up to receive a coronavirus vaccine later this week, even as cases keep rising in some parts of the continent.",https://www.nytimes.com/2020/12/21/world/europe/eu-coronavirus-vaccine.html,0.0,0.037521,0.271439,0.078337,0.107116,0.041156,0.0,0.381017,0.283903,0.039618,0.148058,0.187477
2020-12-21,The New York Times,Google Denies Antitrust Claims in Early Response to U.S. Lawsuit,"Google said on Monday that it had not used its multibillion-dollar deals with other large tech firms to protect its position as the dominant online search engine, in the company’s first formal rebuttal to the Justice Department’s accusations that those deals violated antitrust laws.",https://www.nytimes.com/2020/12/21/technology/google-antitrust-lawsuit.html,0.0,0.331071,0.048242,0.039589,0.211432,0.427001,-0.597795,0.273889,0.218158,0.043159,0.07974,0.226273
2020-12-22,The New York Times,The Village Voice Rises From the Dead,"The Village Voice, the storied New York alt-weekly that shut down in 2018 after a 63-year run, will live again.",https://www.nytimes.com/2020/12/22/business/media/village-voice-new-owner.html,-0.636743,0.553915,0.087998,0.308265,0.103164,0.182707,0.0,0.352214,0.345793,0.108722,0.023154,0.221425
2020-12-22,The New York Times,Misinformation Amplifiers Target Georgia Senate Races,"Two weeks ago, the conservative media personalities Diamond and Silk falsely claimed on their Facebook page that people who were not eligible to vote were receiving ballots in Georgia’s special elections next month. Their post was shared more than 300 times.",https://www.nytimes.com/2020/12/22/technology/georgia-senate-runoff-misinformation.html,0.0,0.06576,0.020501,0.245707,0.264636,0.262397,0.0,0.487856,0.159656,0.01913,0.320453,0.190699
2020-12-22,The New York Times,Our Digital Lives Drive a Brick-and-Mortar Boom in Data Centers,"The shift to digital work and play from home, hastened by the pandemic, has wreaked havoc on commercial real estate. But experts say it has also generated one surprising bright spot for the industry: data centers.",https://www.nytimes.com/2020/12/22/business/data-storage-centers-coronavirus.html,0.0,0.10109,0.564601,0.068448,0.008821,0.098457,0.365043,0.15171,0.540693,0.150764,0.030013,0.083415
2020-12-22,The New York Times,A Race to Become the Tesla of Delivery Trucks and Vans,"A business like Workhorse Group, which employs 130 people and had sales of less than $1 million in the first nine months of the year, would not normally attract much attention on Wall Street.",https://www.nytimes.com/2020/12/22/business/electric-delivery-vans-workhorse.html,0.0,0.504063,0.023578,0.037079,0.107715,0.123123,0.829428,0.422698,0.294755,0.16635,0.06179,0.122579
